Entity,Code,Date, (cases),Number of days since the 100th confirmed case (days)
Lower middle income,,7-Feb-20,19,
Lower middle income,,8-Feb-20,20,
Lower middle income,,9-Feb-20,21,
Lower middle income,,10-Feb-20,21,
Lower middle income,,11-Feb-20,22,
Lower middle income,,12-Feb-20,22,
Lower middle income,,13-Feb-20,23,
Lower middle income,,14-Feb-20,23,
Lower middle income,,15-Feb-20,24,
Lower middle income,,16-Feb-20,24,
Lower middle income,,17-Feb-20,24,
Lower middle income,,18-Feb-20,24,
Lower middle income,,19-Feb-20,24,
Lower middle income,,20-Feb-20,24,
Lower middle income,,21-Feb-20,24,
Lower middle income,,22-Feb-20,24,
Lower middle income,,23-Feb-20,24,
Lower middle income,,24-Feb-20,24,
Lower middle income,,25-Feb-20,24,
Lower middle income,,26-Feb-20,24,
Lower middle income,,27-Feb-20,26,
Lower middle income,,28-Feb-20,27,
Lower middle income,,29-Feb-20,27,
Lower middle income,,1-Mar-20,29,
Lower middle income,,2-Mar-20,32,
Lower middle income,,3-Mar-20,37,
Lower middle income,,4-Mar-20,40,
Lower middle income,,5-Mar-20,64,
Lower middle income,,6-Mar-20,76,
Lower middle income,,7-Mar-20,106,0
Lower middle income,,8-Mar-20,119,1
Lower middle income,,9-Mar-20,172,2
Lower middle income,,10-Mar-20,226,3
Lower middle income,,11-Mar-20,267,4
Lower middle income,,12-Mar-20,343,5
Lower middle income,,13-Mar-20,392,6
Lower middle income,,14-Mar-20,499,7
Lower middle income,,15-Mar-20,628,8
Lower middle income,,16-Mar-20,741,9
Lower middle income,,17-Mar-20,1013,10
Lower middle income,,18-Mar-20,1199,11
Lower middle income,,19-Mar-20,1470,12
Lower middle income,,20-Mar-20,1850,13
Lower middle income,,21-Mar-20,2183,14
Lower middle income,,22-Mar-20,2858,15
Lower middle income,,23-Mar-20,3372,16
Lower middle income,,24-Mar-20,3864,17
Lower middle income,,25-Mar-20,4544,18
Lower middle income,,26-Mar-20,5251,19
Lower middle income,,27-Mar-20,6002,20
Lower middle income,,28-Mar-20,6796,21
Lower middle income,,29-Mar-20,7946,22
Lower middle income,,30-Mar-20,9126,23
Lower middle income,,31-Mar-20,10604,24
Lower middle income,,1-Apr-20,11736,25
Lower middle income,,2-Apr-20,13652,26
Lower middle income,,3-Apr-20,14905,27
Lower middle income,,4-Apr-20,16780,28
Lower middle income,,5-Apr-20,18536,29
Lower middle income,,6-Apr-20,21360,30
Lower middle income,,7-Apr-20,23601,31
Lower middle income,,8-Apr-20,25860,32
Lower middle income,,9-Apr-20,28065,33
Lower middle income,,10-Apr-20,30542,34
Lower middle income,,11-Apr-20,33001,35
Lower middle income,,12-Apr-20,36006,36
Lower middle income,,13-Apr-20,38952,37
Lower middle income,,14-Apr-20,42330,38
Lower middle income,,15-Apr-20,45788,39
Luxembourg,LUX,31-Dec-19,0,
Luxembourg,LUX,1-Jan-20,0,
Luxembourg,LUX,2-Jan-20,0,
Luxembourg,LUX,3-Jan-20,0,
Luxembourg,LUX,4-Jan-20,0,
Luxembourg,LUX,5-Jan-20,0,
Luxembourg,LUX,6-Jan-20,0,
Luxembourg,LUX,7-Jan-20,0,
Luxembourg,LUX,8-Jan-20,0,
Luxembourg,LUX,9-Jan-20,0,
Luxembourg,LUX,10-Jan-20,0,
Luxembourg,LUX,11-Jan-20,0,
Luxembourg,LUX,12-Jan-20,0,
Luxembourg,LUX,13-Jan-20,0,
Luxembourg,LUX,14-Jan-20,0,
Luxembourg,LUX,15-Jan-20,0,
Luxembourg,LUX,16-Jan-20,0,
Luxembourg,LUX,17-Jan-20,0,
Luxembourg,LUX,18-Jan-20,0,
Luxembourg,LUX,19-Jan-20,0,
Luxembourg,LUX,20-Jan-20,0,
Luxembourg,LUX,21-Jan-20,0,
Luxembourg,LUX,22-Jan-20,0,
Luxembourg,LUX,23-Jan-20,0,
Luxembourg,LUX,24-Jan-20,0,
Luxembourg,LUX,25-Jan-20,0,
Luxembourg,LUX,26-Jan-20,0,
Luxembourg,LUX,27-Jan-20,0,
Luxembourg,LUX,28-Jan-20,0,
Luxembourg,LUX,29-Jan-20,0,
Luxembourg,LUX,30-Jan-20,0,
Luxembourg,LUX,31-Jan-20,0,
Luxembourg,LUX,1-Feb-20,0,
Luxembourg,LUX,2-Feb-20,0,
Luxembourg,LUX,3-Feb-20,0,
Luxembourg,LUX,4-Feb-20,0,
Luxembourg,LUX,5-Feb-20,0,
Luxembourg,LUX,6-Feb-20,0,
Luxembourg,LUX,7-Feb-20,0,
Luxembourg,LUX,8-Feb-20,0,
Luxembourg,LUX,9-Feb-20,0,
Luxembourg,LUX,10-Feb-20,0,
Luxembourg,LUX,11-Feb-20,0,
Luxembourg,LUX,12-Feb-20,0,
Luxembourg,LUX,13-Feb-20,0,
Luxembourg,LUX,14-Feb-20,0,
Luxembourg,LUX,15-Feb-20,0,
Luxembourg,LUX,16-Feb-20,0,
Luxembourg,LUX,17-Feb-20,0,
Luxembourg,LUX,18-Feb-20,0,
Luxembourg,LUX,19-Feb-20,0,
Luxembourg,LUX,20-Feb-20,0,
Luxembourg,LUX,21-Feb-20,0,
Luxembourg,LUX,22-Feb-20,0,
Luxembourg,LUX,23-Feb-20,0,
Luxembourg,LUX,24-Feb-20,0,
Luxembourg,LUX,25-Feb-20,0,
Luxembourg,LUX,26-Feb-20,0,
Luxembourg,LUX,27-Feb-20,0,
Luxembourg,LUX,28-Feb-20,0,
Luxembourg,LUX,29-Feb-20,0,
Luxembourg,LUX,1-Mar-20,1,
Luxembourg,LUX,2-Mar-20,1,
Luxembourg,LUX,7-Mar-20,3,
Luxembourg,LUX,9-Mar-20,5,
Luxembourg,LUX,11-Mar-20,7,
Luxembourg,LUX,12-Mar-20,7,
Luxembourg,LUX,13-Mar-20,26,
Luxembourg,LUX,14-Mar-20,38,
Luxembourg,LUX,16-Mar-20,77,
Luxembourg,LUX,17-Mar-20,81,
Luxembourg,LUX,18-Mar-20,140,0
Luxembourg,LUX,19-Mar-20,210,1
Luxembourg,LUX,20-Mar-20,345,2
Luxembourg,LUX,21-Mar-20,484,3
Luxembourg,LUX,22-Mar-20,670,4
Luxembourg,LUX,23-Mar-20,798,5
Luxembourg,LUX,24-Mar-20,875,6
Luxembourg,LUX,25-Mar-20,1099,7
Luxembourg,LUX,26-Mar-20,1333,8
Luxembourg,LUX,27-Mar-20,1453,9
Luxembourg,LUX,28-Mar-20,1605,10
Luxembourg,LUX,29-Mar-20,1831,11
Luxembourg,LUX,30-Mar-20,1950,12
Luxembourg,LUX,31-Mar-20,1988,13
Luxembourg,LUX,1-Apr-20,2178,14
Luxembourg,LUX,2-Apr-20,2319,15
Luxembourg,LUX,3-Apr-20,2487,16
Luxembourg,LUX,4-Apr-20,2612,17
Luxembourg,LUX,5-Apr-20,2729,18
Luxembourg,LUX,6-Apr-20,2804,19
Luxembourg,LUX,7-Apr-20,2843,20
Luxembourg,LUX,8-Apr-20,2970,21
Luxembourg,LUX,9-Apr-20,3034,22
Luxembourg,LUX,10-Apr-20,3115,23
Luxembourg,LUX,11-Apr-20,3223,24
Luxembourg,LUX,12-Apr-20,3270,25
Luxembourg,LUX,13-Apr-20,3281,26
Luxembourg,LUX,14-Apr-20,3292,27
Luxembourg,LUX,15-Apr-20,3307,28
Macedonia,MKD,31-Dec-19,0,
Macedonia,MKD,1-Jan-20,0,
Macedonia,MKD,2-Jan-20,0,
Macedonia,MKD,3-Jan-20,0,
Macedonia,MKD,4-Jan-20,0,
Macedonia,MKD,5-Jan-20,0,
Macedonia,MKD,6-Jan-20,0,
Macedonia,MKD,7-Jan-20,0,
Macedonia,MKD,8-Jan-20,0,
Macedonia,MKD,9-Jan-20,0,
Macedonia,MKD,10-Jan-20,0,
Macedonia,MKD,11-Jan-20,0,
Macedonia,MKD,12-Jan-20,0,
Macedonia,MKD,13-Jan-20,0,
Macedonia,MKD,14-Jan-20,0,
Macedonia,MKD,15-Jan-20,0,
Macedonia,MKD,16-Jan-20,0,
Macedonia,MKD,17-Jan-20,0,
Macedonia,MKD,18-Jan-20,0,
Macedonia,MKD,19-Jan-20,0,
Macedonia,MKD,20-Jan-20,0,
Macedonia,MKD,21-Jan-20,0,
Macedonia,MKD,22-Jan-20,0,
Macedonia,MKD,23-Jan-20,0,
Macedonia,MKD,24-Jan-20,0,
Macedonia,MKD,25-Jan-20,0,
Macedonia,MKD,26-Jan-20,0,
Macedonia,MKD,27-Jan-20,0,
Macedonia,MKD,28-Jan-20,0,
Macedonia,MKD,29-Jan-20,0,
Macedonia,MKD,30-Jan-20,0,
Macedonia,MKD,31-Jan-20,0,
Macedonia,MKD,1-Feb-20,0,
Macedonia,MKD,2-Feb-20,0,
Macedonia,MKD,3-Feb-20,0,
Macedonia,MKD,4-Feb-20,0,
Macedonia,MKD,5-Feb-20,0,
Macedonia,MKD,6-Feb-20,0,
Macedonia,MKD,7-Feb-20,0,
Macedonia,MKD,8-Feb-20,0,
Macedonia,MKD,9-Feb-20,0,
Macedonia,MKD,10-Feb-20,0,
Macedonia,MKD,11-Feb-20,0,
Macedonia,MKD,12-Feb-20,0,
Macedonia,MKD,13-Feb-20,0,
Macedonia,MKD,14-Feb-20,0,
Macedonia,MKD,15-Feb-20,0,
Macedonia,MKD,16-Feb-20,0,
Macedonia,MKD,17-Feb-20,0,
Macedonia,MKD,18-Feb-20,0,
Macedonia,MKD,19-Feb-20,0,
Macedonia,MKD,20-Feb-20,0,
Macedonia,MKD,21-Feb-20,0,
Macedonia,MKD,22-Feb-20,0,
Macedonia,MKD,23-Feb-20,0,
Macedonia,MKD,24-Feb-20,0,
Macedonia,MKD,25-Feb-20,0,
Macedonia,MKD,26-Feb-20,0,
Macedonia,MKD,27-Feb-20,1,
Macedonia,MKD,28-Feb-20,1,
Macedonia,MKD,29-Feb-20,1,
Macedonia,MKD,1-Mar-20,1,
Macedonia,MKD,2-Mar-20,1,
Macedonia,MKD,7-Mar-20,3,
Macedonia,MKD,11-Mar-20,7,
Macedonia,MKD,13-Mar-20,9,
Macedonia,MKD,14-Mar-20,13,
Macedonia,MKD,16-Mar-20,13,
Macedonia,MKD,17-Mar-20,19,
Macedonia,MKD,18-Mar-20,31,
Macedonia,MKD,19-Mar-20,42,
Macedonia,MKD,20-Mar-20,48,
Macedonia,MKD,21-Mar-20,70,
Macedonia,MKD,22-Mar-20,85,
Macedonia,MKD,23-Mar-20,114,0
Macedonia,MKD,24-Mar-20,136,1
Macedonia,MKD,25-Mar-20,148,2
Macedonia,MKD,26-Mar-20,177,3
Macedonia,MKD,27-Mar-20,201,4
Macedonia,MKD,28-Mar-20,219,5
Macedonia,MKD,29-Mar-20,241,6
Macedonia,MKD,30-Mar-20,259,7
Macedonia,MKD,31-Mar-20,285,8
Macedonia,MKD,1-Apr-20,329,9
Macedonia,MKD,2-Apr-20,354,10
Macedonia,MKD,3-Apr-20,354,11
Macedonia,MKD,4-Apr-20,430,12
Macedonia,MKD,5-Apr-20,483,13
Macedonia,MKD,6-Apr-20,483,14
Macedonia,MKD,7-Apr-20,570,15
Macedonia,MKD,8-Apr-20,599,16
Macedonia,MKD,9-Apr-20,617,17
Macedonia,MKD,10-Apr-20,663,18
Macedonia,MKD,11-Apr-20,711,19
Macedonia,MKD,12-Apr-20,760,20
Macedonia,MKD,13-Apr-20,828,21
Macedonia,MKD,14-Apr-20,854,22
Macedonia,MKD,15-Apr-20,908,23
Madagascar,MDG,21-Mar-20,3,
Madagascar,MDG,22-Mar-20,3,
Madagascar,MDG,23-Mar-20,3,
Madagascar,MDG,24-Mar-20,17,
Madagascar,MDG,25-Mar-20,19,
Madagascar,MDG,26-Mar-20,19,
Madagascar,MDG,27-Mar-20,23,
Madagascar,MDG,28-Mar-20,24,
Madagascar,MDG,29-Mar-20,28,
Madagascar,MDG,30-Mar-20,37,
Madagascar,MDG,31-Mar-20,44,
Madagascar,MDG,1-Apr-20,46,
Madagascar,MDG,2-Apr-20,54,
Madagascar,MDG,3-Apr-20,59,
Madagascar,MDG,4-Apr-20,65,
Madagascar,MDG,5-Apr-20,71,
Madagascar,MDG,6-Apr-20,72,
Madagascar,MDG,7-Apr-20,77,
Madagascar,MDG,8-Apr-20,85,
Madagascar,MDG,9-Apr-20,93,
Madagascar,MDG,10-Apr-20,93,
Madagascar,MDG,11-Apr-20,102,0
Madagascar,MDG,12-Apr-20,102,1
Madagascar,MDG,13-Apr-20,106,2
Madagascar,MDG,14-Apr-20,106,3
Madagascar,MDG,15-Apr-20,108,4
Malawi,MWI,3-Apr-20,3,
Malawi,MWI,4-Apr-20,3,
Malawi,MWI,5-Apr-20,4,
Malawi,MWI,6-Apr-20,4,
Malawi,MWI,7-Apr-20,5,
Malawi,MWI,8-Apr-20,8,
Malawi,MWI,9-Apr-20,8,
Malawi,MWI,10-Apr-20,8,
Malawi,MWI,11-Apr-20,9,
Malawi,MWI,12-Apr-20,12,
Malawi,MWI,13-Apr-20,13,
Malawi,MWI,14-Apr-20,16,
Malawi,MWI,15-Apr-20,16,
Malaysia,MYS,31-Dec-19,0,
Malaysia,MYS,1-Jan-20,0,
Malaysia,MYS,2-Jan-20,0,
Malaysia,MYS,3-Jan-20,0,
Malaysia,MYS,4-Jan-20,0,
Malaysia,MYS,5-Jan-20,0,
Malaysia,MYS,6-Jan-20,0,
Malaysia,MYS,7-Jan-20,0,
Malaysia,MYS,8-Jan-20,0,
Malaysia,MYS,9-Jan-20,0,
Malaysia,MYS,10-Jan-20,0,
Malaysia,MYS,11-Jan-20,0,
Malaysia,MYS,12-Jan-20,0,
Malaysia,MYS,13-Jan-20,0,
Malaysia,MYS,14-Jan-20,0,
Malaysia,MYS,15-Jan-20,0,
Malaysia,MYS,16-Jan-20,0,
Malaysia,MYS,17-Jan-20,0,
Malaysia,MYS,18-Jan-20,0,
Malaysia,MYS,19-Jan-20,0,
Malaysia,MYS,20-Jan-20,0,
Malaysia,MYS,21-Jan-20,0,
Malaysia,MYS,22-Jan-20,0,
Malaysia,MYS,23-Jan-20,0,
Malaysia,MYS,24-Jan-20,0,
Malaysia,MYS,25-Jan-20,3,
Malaysia,MYS,26-Jan-20,4,
Malaysia,MYS,27-Jan-20,4,
Malaysia,MYS,28-Jan-20,4,
Malaysia,MYS,29-Jan-20,7,
Malaysia,MYS,30-Jan-20,7,
Malaysia,MYS,31-Jan-20,8,
Malaysia,MYS,1-Feb-20,8,
Malaysia,MYS,2-Feb-20,8,
Malaysia,MYS,3-Feb-20,8,
Malaysia,MYS,4-Feb-20,8,
Malaysia,MYS,5-Feb-20,10,
Malaysia,MYS,6-Feb-20,12,
Malaysia,MYS,7-Feb-20,14,
Malaysia,MYS,8-Feb-20,15,
Malaysia,MYS,9-Feb-20,16,
Malaysia,MYS,10-Feb-20,18,
Malaysia,MYS,11-Feb-20,18,
Malaysia,MYS,12-Feb-20,18,
Malaysia,MYS,13-Feb-20,18,
Malaysia,MYS,14-Feb-20,19,
Malaysia,MYS,15-Feb-20,21,
Malaysia,MYS,16-Feb-20,22,
Malaysia,MYS,17-Feb-20,22,
Malaysia,MYS,18-Feb-20,22,
Malaysia,MYS,19-Feb-20,22,
Malaysia,MYS,20-Feb-20,22,
Malaysia,MYS,21-Feb-20,22,
Malaysia,MYS,22-Feb-20,22,
Malaysia,MYS,23-Feb-20,22,
Malaysia,MYS,24-Feb-20,22,
Malaysia,MYS,25-Feb-20,22,
Malaysia,MYS,26-Feb-20,22,
Malaysia,MYS,27-Feb-20,22,
Malaysia,MYS,28-Feb-20,23,
Malaysia,MYS,29-Feb-20,25,
Malaysia,MYS,1-Mar-20,25,
Malaysia,MYS,2-Mar-20,29,
Malaysia,MYS,4-Mar-20,36,
Malaysia,MYS,5-Mar-20,50,
Malaysia,MYS,6-Mar-20,50,
Malaysia,MYS,7-Mar-20,83,
Malaysia,MYS,8-Mar-20,93,
Malaysia,MYS,9-Mar-20,99,
Malaysia,MYS,10-Mar-20,117,0
Malaysia,MYS,11-Mar-20,129,1
Malaysia,MYS,12-Mar-20,149,2
Malaysia,MYS,13-Mar-20,158,3
Malaysia,MYS,14-Mar-20,197,4
Malaysia,MYS,15-Mar-20,238,5
Malaysia,MYS,16-Mar-20,428,6
Malaysia,MYS,17-Mar-20,553,7
Malaysia,MYS,18-Mar-20,673,8
Malaysia,MYS,19-Mar-20,790,9
Malaysia,MYS,20-Mar-20,900,10
Malaysia,MYS,21-Mar-20,1030,11
Malaysia,MYS,22-Mar-20,1183,12
Malaysia,MYS,23-Mar-20,1306,13
Malaysia,MYS,24-Mar-20,1518,14
Malaysia,MYS,25-Mar-20,1624,15
Malaysia,MYS,26-Mar-20,1796,16
Malaysia,MYS,27-Mar-20,2031,17
Malaysia,MYS,28-Mar-20,2161,18
Malaysia,MYS,29-Mar-20,2320,19
Malaysia,MYS,30-Mar-20,2470,20
Malaysia,MYS,31-Mar-20,2626,21
Malaysia,MYS,1-Apr-20,2626,22
Malaysia,MYS,2-Apr-20,2908,23
Malaysia,MYS,3-Apr-20,3116,24
Malaysia,MYS,4-Apr-20,3333,25
Malaysia,MYS,5-Apr-20,3483,26
Malaysia,MYS,6-Apr-20,3662,27
Malaysia,MYS,7-Apr-20,3793,28
Malaysia,MYS,8-Apr-20,3963,29
Malaysia,MYS,9-Apr-20,4119,30
Malaysia,MYS,10-Apr-20,4228,31
Malaysia,MYS,11-Apr-20,4346,32
Malaysia,MYS,12-Apr-20,4530,33
Malaysia,MYS,13-Apr-20,4683,34
Malaysia,MYS,14-Apr-20,4817,35
Malaysia,MYS,15-Apr-20,4987,36
Maldives,MDV,8-Mar-20,2,
Maldives,MDV,9-Mar-20,4,
Maldives,MDV,11-Mar-20,6,
Maldives,MDV,12-Mar-20,8,
Maldives,MDV,14-Mar-20,9,
Maldives,MDV,15-Mar-20,9,
Maldives,MDV,16-Mar-20,13,
Maldives,MDV,17-Mar-20,13,
Maldives,MDV,18-Mar-20,13,
Maldives,MDV,19-Mar-20,13,
Maldives,MDV,20-Mar-20,13,
Maldives,MDV,21-Mar-20,13,
Maldives,MDV,22-Mar-20,13,
Maldives,MDV,23-Mar-20,13,
Maldives,MDV,24-Mar-20,13,
Maldives,MDV,25-Mar-20,13,
Maldives,MDV,26-Mar-20,13,
Maldives,MDV,27-Mar-20,13,
Maldives,MDV,28-Mar-20,14,
Maldives,MDV,29-Mar-20,16,
Maldives,MDV,30-Mar-20,17,
Maldives,MDV,31-Mar-20,17,
Maldives,MDV,1-Apr-20,18,
Maldives,MDV,2-Apr-20,19,
Maldives,MDV,3-Apr-20,19,
Maldives,MDV,4-Apr-20,19,
Maldives,MDV,5-Apr-20,19,
Maldives,MDV,6-Apr-20,19,
Maldives,MDV,7-Apr-20,19,
Maldives,MDV,8-Apr-20,19,
Maldives,MDV,9-Apr-20,19,
Maldives,MDV,10-Apr-20,19,
Maldives,MDV,11-Apr-20,19,
Maldives,MDV,12-Apr-20,19,
Maldives,MDV,13-Apr-20,20,
Maldives,MDV,14-Apr-20,20,
Maldives,MDV,15-Apr-20,21,
Mali,MLI,26-Mar-20,2,
Mali,MLI,27-Mar-20,4,
Mali,MLI,28-Mar-20,4,
Mali,MLI,29-Mar-20,9,
Mali,MLI,30-Mar-20,18,
Mali,MLI,31-Mar-20,18,
Mali,MLI,1-Apr-20,18,
Mali,MLI,2-Apr-20,28,
Mali,MLI,3-Apr-20,36,
Mali,MLI,4-Apr-20,39,
Mali,MLI,5-Apr-20,41,
Mali,MLI,6-Apr-20,45,
Mali,MLI,7-Apr-20,47,
Mali,MLI,8-Apr-20,56,
Mali,MLI,9-Apr-20,59,
Mali,MLI,10-Apr-20,59,
Mali,MLI,11-Apr-20,87,
Mali,MLI,12-Apr-20,105,0
Mali,MLI,13-Apr-20,116,1
Mali,MLI,14-Apr-20,123,2
Mali,MLI,15-Apr-20,144,3
Malta,MLT,8-Mar-20,3,
Malta,MLT,10-Mar-20,4,
Malta,MLT,12-Mar-20,6,
Malta,MLT,13-Mar-20,9,
Malta,MLT,14-Mar-20,12,
Malta,MLT,15-Mar-20,18,
Malta,MLT,16-Mar-20,21,
Malta,MLT,17-Mar-20,30,
Malta,MLT,18-Mar-20,38,
Malta,MLT,19-Mar-20,48,
Malta,MLT,20-Mar-20,53,
Malta,MLT,21-Mar-20,64,
Malta,MLT,22-Mar-20,73,
Malta,MLT,23-Mar-20,90,
Malta,MLT,24-Mar-20,107,0
Malta,MLT,25-Mar-20,120,1
Malta,MLT,26-Mar-20,129,2
Malta,MLT,27-Mar-20,134,3
Malta,MLT,28-Mar-20,139,4
Malta,MLT,29-Mar-20,149,5
Malta,MLT,30-Mar-20,151,6
Malta,MLT,31-Mar-20,156,7
Malta,MLT,1-Apr-20,167,8
Malta,MLT,2-Apr-20,188,9
Malta,MLT,3-Apr-20,195,10
Malta,MLT,4-Apr-20,202,11
Malta,MLT,5-Apr-20,213,12
Malta,MLT,6-Apr-20,234,13
Malta,MLT,7-Apr-20,241,14
Malta,MLT,8-Apr-20,293,15
Malta,MLT,9-Apr-20,299,16
Malta,MLT,10-Apr-20,337,17
Malta,MLT,11-Apr-20,350,18
Malta,MLT,12-Apr-20,370,19
Malta,MLT,13-Apr-20,378,20
Malta,MLT,14-Apr-20,384,21
Malta,MLT,15-Apr-20,393,22
Mauritania,MRT,15-Mar-20,1,
Mauritania,MRT,16-Mar-20,1,
Mauritania,MRT,17-Mar-20,1,
Mauritania,MRT,18-Mar-20,1,
Mauritania,MRT,19-Mar-20,1,
Mauritania,MRT,20-Mar-20,2,
Mauritania,MRT,21-Mar-20,2,
Mauritania,MRT,22-Mar-20,2,
Mauritania,MRT,23-Mar-20,2,
Mauritania,MRT,24-Mar-20,2,
Mauritania,MRT,25-Mar-20,2,
Mauritania,MRT,26-Mar-20,2,
Mauritania,MRT,27-Mar-20,3,
Mauritania,MRT,28-Mar-20,3,
Mauritania,MRT,29-Mar-20,5,
Mauritania,MRT,30-Mar-20,5,
Mauritania,MRT,31-Mar-20,5,
Mauritania,MRT,1-Apr-20,5,
Mauritania,MRT,2-Apr-20,5,
Mauritania,MRT,3-Apr-20,6,
Mauritania,MRT,4-Apr-20,6,
Mauritania,MRT,5-Apr-20,6,
Mauritania,MRT,6-Apr-20,6,
Mauritania,MRT,7-Apr-20,6,
Mauritania,MRT,8-Apr-20,6,
Mauritania,MRT,9-Apr-20,6,
Mauritania,MRT,10-Apr-20,7,
Mauritania,MRT,11-Apr-20,7,
Mauritania,MRT,12-Apr-20,7,
Mauritania,MRT,13-Apr-20,7,
Mauritania,MRT,14-Apr-20,7,
Mauritania,MRT,15-Apr-20,7,
Mauritius,MUS,20-Mar-20,3,
Mauritius,MUS,21-Mar-20,12,
Mauritius,MUS,22-Mar-20,14,
Mauritius,MUS,23-Mar-20,28,
Mauritius,MUS,24-Mar-20,36,
Mauritius,MUS,25-Mar-20,42,
Mauritius,MUS,26-Mar-20,48,
Mauritius,MUS,27-Mar-20,81,
Mauritius,MUS,28-Mar-20,94,
Mauritius,MUS,29-Mar-20,102,0
Mauritius,MUS,30-Mar-20,110,1
Mauritius,MUS,31-Mar-20,128,2
Mauritius,MUS,1-Apr-20,143,3
Mauritius,MUS,2-Apr-20,154,4
Mauritius,MUS,3-Apr-20,169,5
Mauritius,MUS,4-Apr-20,186,6
Mauritius,MUS,5-Apr-20,196,7
Mauritius,MUS,6-Apr-20,227,8
Mauritius,MUS,7-Apr-20,244,9
Mauritius,MUS,8-Apr-20,268,10
Mauritius,MUS,9-Apr-20,273,11
Mauritius,MUS,10-Apr-20,314,12
Mauritius,MUS,11-Apr-20,318,13
Mauritius,MUS,12-Apr-20,319,14
Mauritius,MUS,13-Apr-20,324,15
Mauritius,MUS,14-Apr-20,324,16
Mauritius,MUS,15-Apr-20,324,17
Mexico,MEX,31-Dec-19,0,
Mexico,MEX,1-Jan-20,0,
Mexico,MEX,2-Jan-20,0,
Mexico,MEX,3-Jan-20,0,
Mexico,MEX,4-Jan-20,0,
Mexico,MEX,5-Jan-20,0,
Mexico,MEX,6-Jan-20,0,
Mexico,MEX,7-Jan-20,0,
Mexico,MEX,8-Jan-20,0,
Mexico,MEX,9-Jan-20,0,
Mexico,MEX,10-Jan-20,0,
Mexico,MEX,11-Jan-20,0,
Mexico,MEX,12-Jan-20,0,
Mexico,MEX,13-Jan-20,0,
Mexico,MEX,14-Jan-20,0,
Mexico,MEX,15-Jan-20,0,
Mexico,MEX,16-Jan-20,0,
Mexico,MEX,17-Jan-20,0,
Mexico,MEX,18-Jan-20,0,
Mexico,MEX,19-Jan-20,0,
Mexico,MEX,20-Jan-20,0,
Mexico,MEX,21-Jan-20,0,
Mexico,MEX,22-Jan-20,0,
Mexico,MEX,23-Jan-20,0,
Mexico,MEX,24-Jan-20,0,
Mexico,MEX,25-Jan-20,0,
Mexico,MEX,26-Jan-20,0,
Mexico,MEX,27-Jan-20,0,
Mexico,MEX,28-Jan-20,0,
Mexico,MEX,29-Jan-20,0,
Mexico,MEX,30-Jan-20,0,
Mexico,MEX,31-Jan-20,0,
Mexico,MEX,1-Feb-20,0,
Mexico,MEX,2-Feb-20,0,
Mexico,MEX,3-Feb-20,0,
Mexico,MEX,4-Feb-20,0,
Mexico,MEX,5-Feb-20,0,
Mexico,MEX,6-Feb-20,0,
Mexico,MEX,7-Feb-20,0,
Mexico,MEX,8-Feb-20,0,
Mexico,MEX,9-Feb-20,0,
Mexico,MEX,10-Feb-20,0,
Mexico,MEX,11-Feb-20,0,
Mexico,MEX,12-Feb-20,0,
Mexico,MEX,13-Feb-20,0,
Mexico,MEX,14-Feb-20,0,
Mexico,MEX,15-Feb-20,0,
Mexico,MEX,16-Feb-20,0,
Mexico,MEX,17-Feb-20,0,
Mexico,MEX,18-Feb-20,0,
Mexico,MEX,19-Feb-20,0,
Mexico,MEX,20-Feb-20,0,
Mexico,MEX,21-Feb-20,0,
Mexico,MEX,22-Feb-20,0,
Mexico,MEX,23-Feb-20,0,
Mexico,MEX,24-Feb-20,0,
Mexico,MEX,25-Feb-20,0,
Mexico,MEX,26-Feb-20,0,
Mexico,MEX,27-Feb-20,0,
Mexico,MEX,28-Feb-20,0,
Mexico,MEX,29-Feb-20,2,
Mexico,MEX,1-Mar-20,4,
Mexico,MEX,2-Mar-20,5,
Mexico,MEX,9-Mar-20,7,
Mexico,MEX,12-Mar-20,11,
Mexico,MEX,13-Mar-20,16,
Mexico,MEX,14-Mar-20,26,
Mexico,MEX,15-Mar-20,41,
Mexico,MEX,16-Mar-20,53,
Mexico,MEX,17-Mar-20,82,
Mexico,MEX,18-Mar-20,93,
Mexico,MEX,19-Mar-20,118,0
Mexico,MEX,20-Mar-20,164,1
Mexico,MEX,21-Mar-20,203,2
Mexico,MEX,22-Mar-20,251,3
Mexico,MEX,23-Mar-20,316,4
Mexico,MEX,24-Mar-20,367,5
Mexico,MEX,25-Mar-20,405,6
Mexico,MEX,26-Mar-20,475,7
Mexico,MEX,27-Mar-20,585,8
Mexico,MEX,28-Mar-20,717,9
Mexico,MEX,29-Mar-20,848,10
Mexico,MEX,30-Mar-20,993,11
Mexico,MEX,31-Mar-20,1094,12
Mexico,MEX,1-Apr-20,1215,13
Mexico,MEX,2-Apr-20,1378,14
Mexico,MEX,3-Apr-20,1510,15
Mexico,MEX,4-Apr-20,1688,16
Mexico,MEX,5-Apr-20,1890,17
Mexico,MEX,6-Apr-20,2143,18
Mexico,MEX,7-Apr-20,2439,19
Mexico,MEX,8-Apr-20,2785,20
Mexico,MEX,9-Apr-20,3181,21
Mexico,MEX,10-Apr-20,3441,22
Mexico,MEX,11-Apr-20,3844,23
Mexico,MEX,12-Apr-20,4219,24
Mexico,MEX,13-Apr-20,4661,25
Mexico,MEX,14-Apr-20,5014,26
Mexico,MEX,15-Apr-20,5399,27
